Row,C0,C1,C2,C3,C4,C5
20560,7,17203,131,1,-1,-1
20561,7,17204,132,1,-1,-1
20562,7,17205,135,1,-1,-1
20563,7,17206,136,1,-1,-1
20564,7,17207,137,1,-1,-1
20565,7,17208,138,1,-1,-1
20566,7,17209,140,1,-1,-1
20567,7,17210,141,1,-1,-1
20568,7,17211,142,1,-1,-1
20569,7,17212,143,1,-1,-1
20570,7,17213,145,1,-1,-1
20571,7,17214,147,1,-1,-1
20572,7,17215,148,1,-1,-1
20573,7,17216,151,1,-1,-1
20574,7,17217,154,1,-1,-1
20575,7,17218,155,1,-1,-1
20576,7,17219,157,1,-1,-1
20577,7,17220,162,1,-1,-1
20578,7,17221,164,1,-1,-1
20579,7,17222,165,1,-1,-1
20580,7,17223,166,1,-1,-1
20581,7,17224,168,1,-1,-1
20582,7,17225,169,1,-1,-1
20583,7,17226,171,1,-1,-1
20584,7,17227,172,1,-1,-1
20585,7,17228,173,1,-1,-1
20586,7,17229,175,1,-1,-1
20587,7,17230,176,1,-1,-1
20588,7,17231,178,1,-1,-1
20589,7,17232,179,1,-1,-1
20590,7,17233,181,1,-1,-1
20591,7,17234,184,1,-1,-1
20592,7,17235,185,1,-1,-1
20593,7,17236,186,2,-1,-1
20594,7,17237,109,1,-1,-1
20595,7,17238,110,1,-1,-1
20596,7,17239,111,2,-1,-1
20597,7,17240,112,2,-1,-1
20598,7,17241,117,2,-1,-1
20599,7,17242,118,1,-1,-1
20600,7,17243,120,1,-1,-1
20601,7,17244,121,1,-1,-1
20602,7,17245,122,1,-1,-1
20603,7,17246,126,1,-1,-1
20604,7,17247,127,1,-1,-1
20605,7,17248,130,1,-1,-1
20606,7,17249,132,1,-1,-1
20607,7,17250,136,1,-1,-1
20608,7,17251,137,1,-1,-1
20609,7,17252,141,1,-1,-1
20610,7,17253,142,1,-1,-1
20611,7,17254,143,1,-1,-1
20612,7,17255,145,1,-1,-1
20613,7,17256,147,1,-1,-1
20614,7,17257,151,1,-1,-1
20615,7,17258,154,2,-1,-1
20616,7,17259,166,2,-1,-1
20617,7,17260,168,2,-1,-1
20618,7,17261,110,1,-1,-1
20619,7,17262,112,1,-1,-1
20620,7,17263,113,1,-1,-1
20621,7,17264,114,2,-1,-1
20622,7,17265,117,1,-1,-1
20623,7,17266,118,1,-1,-1
20624,7,17267,120,1,-1,-1
20625,7,17268,121,1,-1,-1
20626,7,17269,122,1,-1,-1
20627,7,17270,123,1,-1,-1
20628,7,17271,126,1,-1,-1
20629,7,17272,127,1,-1,-1
20630,7,17273,130,1,-1,-1
20631,7,17274,131,1,-1,-1
20632,7,17275,132,1,-1,-1
20633,7,17276,136,1,-1,-1
20634,7,17277,137,1,-1,-1
20635,7,17278,138,1,-1,-1
20636,7,17279,140,1,-1,-1
20637,7,17280,141,1,-1,-1
20638,7,17281,142,1,-1,-1
20639,7,17282,143,1,-1,-1
20640,7,17283,145,1,-1,-1
20641,7,17284,147,1,-1,-1
20642,7,17285,148,1,-1,-1
20643,7,17286,151,1,-1,-1
20644,7,17287,154,1,-1,-1
20645,7,17288,155,1,-1,-1
20646,7,17289,157,1,-1,-1
20647,7,17290,164,1,-1,-1
20648,7,17291,165,1,-1,-1
20649,7,17292,166,1,-1,-1
20650,7,17293,168,2,-1,-1
20651,7,17294,169,1,-1,-1
20652,7,17295,173,1,-1,-1
20653,7,17296,175,1,-1,-1
20654,7,17297,176,1,-1,-1
20655,7,17298,178,1,-1,-1
20656,7,17299,179,1,-1,-1
20657,7,17300,181,1,-1,-1
20658,7,17301,182,1,-1,-1
20659,7,17302,184,1,-1,-1
20660,7,17303,185,1,-1,-1
20661,7,17304,111,1,-1,-1
20662,7,17305,112,1,-1,-1
20663,7,17306,113,2,-1,-1
20664,7,17307,117,1,-1,-1
20665,7,17308,118,1,-1,-1
20666,7,17309,120,1,-1,-1
20667,7,17310,121,1,-1,-1
20668,7,17311,122,1,-1,-1
20669,7,17312,123,1,-1,-1
20670,7,17313,124,1,-1,-1
20671,7,17314,126,1,-1,-1
20672,7,17315,127,1,-1,-1
20673,7,17316,130,1,-1,-1
20674,7,17317,131,1,-1,-1
20675,7,17318,132,1,-1,-1
20676,7,17319,135,1,-1,-1
20677,7,17320,136,1,-1,-1
20678,7,17321,137,1,-1,-1
20679,7,17322,138,1,-1,-1
20680,7,17323,140,1,-1,-1
20681,7,17324,141,1,-1,-1
20682,7,17325,142,1,-1,-1
20683,7,17326,143,1,-1,-1
20684,7,17327,145,1,-1,-1
20685,7,17328,147,1,-1,-1
20686,7,17329,148,1,-1,-1
20687,7,17330,151,1,-1,-1
20688,7,17331,154,1,-1,-1
20689,7,17332,155,1,-1,-1
20690,7,17333,157,1,-1,-1
20691,7,17334,162,1,-1,-1
20692,7,17335,164,1,-1,-1
20693,7,17336,165,1,-1,-1
20694,7,17337,166,1,-1,-1
20695,7,17338,168,2,-1,-1
20696,7,17339,169,1,-1,-1
20697,7,17340,171,1,-1,-1
20698,7,17341,172,1,-1,-1
20699,7,17342,173,1,-1,-1
20700,7,17343,175,1,-1,-1
20701,7,17344,176,1,-1,-1
20702,7,17345,178,1,-1,-1
20703,7,17346,179,1,-1,-1
20704,7,17347,181,1,-1,-1
20705,7,17348,182,1,-1,-1
20706,7,17349,184,1,-1,-1
20707,7,17350,185,1,-1,-1
20708,7,17351,112,2,-1,-1
20709,7,17352,118,1,-1,-1
20710,7,17353,120,1,-1,-1
20711,7,17354,122,1,-1,-1
20712,7,17355,123,1,-1,-1
20713,7,17356,130,2,-1,-1
20714,7,17357,145,2,-1,-1
20715,7,17358,117,2,-1,-1
20716,7,17359,118,1,-1,-1
20717,7,17360,120,1,-1,-1
20718,7,17361,121,1,-1,-1
20719,7,17362,122,1,-1,-1
20720,7,17363,123,1,-1,-1
20721,7,17364,126,1,-1,-1
20722,7,17365,127,1,-1,-1
20723,7,17366,130,1,-1,-1
20724,7,17367,131,1,-1,-1
20725,7,17368,132,1,-1,-1
20726,7,17369,136,1,-1,-1
20727,7,17370,137,1,-1,-1
20728,7,17371,138,1,-1,-1
20729,7,17372,141,1,-1,-1
20730,7,17373,142,1,-1,-1
20731,7,17374,143,1,-1,-1
20732,7,17375,145,1,-1,-1
20733,7,17376,147,1,-1,-1
20734,7,17377,151,1,-1,-1
20735,7,17378,154,2,-1,-1
20736,7,17379,165,2,-1,-1
20737,7,17380,166,4,-1,-1
20738,7,17381,182,4,-1,-1
20739,7,17382,118,1,-1,-1
20740,7,17383,120,1,-1,-1
20741,7,17384,121,1,-1,-1
20742,7,17385,122,1,-1,-1
20743,7,17386,123,1,-1,-1
20744,7,17387,126,1,-1,-1
20745,7,17388,127,1,-1,-1
20746,7,17389,130,1,-1,-1
20747,7,17390,131,1,-1,-1
20748,7,17391,136,1,-1,-1
20749,7,17392,137,1,-1,-1
20750,7,17393,138,1,-1,-1
20751,7,17394,141,1,-1,-1
20752,7,17395,142,1,-1,-1
20753,7,17396,143,2,-1,-1
20754,7,17397,145,1,-1,-1
20755,7,17398,147,1,-1,-1
20756,7,17399,151,1,-1,-1
20757,7,17400,158,2,-1,-1
20758,7,17401,165,2,-1,-1
20759,7,17402,166,2,-1,-1
20760,7,17403,120,1,-1,-1
20761,7,17404,121,1,-1,-1
20762,7,17405,122,1,-1,-1
20763,7,17406,123,1,-1,-1
20764,7,17407,124,1,-1,-1
20765,7,17408,126,1,-1,-1
20766,7,17409,127,1,-1,-1
20767,7,17410,130,1,-1,-1
20768,7,17411,131,1,-1,-1
20769,7,17412,132,1,-1,-1
20770,7,17413,135,1,-1,-1
20771,7,17414,136,1,-1,-1
20772,7,17415,137,1,-1,-1
20773,7,17416,138,1,-1,-1
20774,7,17417,140,2,-1,-1
20775,7,17418,141,1,-1,-1
20776,7,17419,142,1,-1,-1
20777,7,17420,143,1,-1,-1
20778,7,17421,145,1,-1,-1
20779,7,17422,147,1,-1,-1
20780,7,17423,148,1,-1,-1
20781,7,17424,151,1,-1,-1
20782,7,17425,154,1,-1,-1
20783,7,17426,155,1,-1,-1
20784,7,17427,157,1,-1,-1
20785,7,17428,158,1,-1,-1
20786,7,17429,162,1,-1,-1
20787,7,17430,164,1,-1,-1
20788,7,17431,165,1,-1,-1
20789,7,17432,166,1,-1,-1
20790,7,17433,168,1,-1,-1
20791,7,17434,169,1,-1,-1
20792,7,17435,171,1,-1,-1
20793,7,17436,172,1,-1,-1
20794,7,17437,173,1,-1,-1
20795,7,17438,175,1,-1,-1
20796,7,17439,176,1,-1,-1
20797,7,17440,178,1,-1,-1
20798,7,17441,179,1,-1,-1
20799,7,17442,181,1,-1,-1
20800,7,17443,184,1,-1,-1
20801,7,17444,185,1,-1,-1
20802,7,17445,122,1,-1,-1
20803,7,17446,123,1,-1,-1
20804,7,17447,124,2,-1,-1
20805,7,17448,126,1,-1,-1
20806,7,17449,127,1,-1,-1
20807,7,17450,130,1,-1,-1
20808,7,17451,131,1,-1,-1
20809,7,17452,132,1,-1,-1
20810,7,17453,135,2,-1,-1
20811,7,17454,136,1,-1,-1
20812,7,17455,137,1,-1,-1
20813,7,17456,138,1,-1,-1
20814,7,17457,141,1,-1,-1
20815,7,17458,143,1,-1,-1
20816,7,17459,145,1,-1,-1
20817,7,17460,147,1,-1,-1
20818,7,17461,148,1,-1,-1
20819,7,17462,151,1,-1,-1
20820,7,17463,154,1,-1,-1
20821,7,17464,155,1,-1,-1
20822,7,17465,157,1,-1,-1
20823,7,17466,158,1,-1,-1
20824,7,17467,162,1,-1,-1
20825,7,17468,164,1,-1,-1
20826,7,17469,165,1,-1,-1
20827,7,17470,166,1,-1,-1
20828,7,17471,168,1,-1,-1
20829,7,17472,169,1,-1,-1
20830,7,17473,171,1,-1,-1
20831,7,17474,172,1,-1,-1
20832,7,17475,173,1,-1,-1
20833,7,17476,175,1,-1,-1
20834,7,17477,176,1,-1,-1
20835,7,17478,178,1,-1,-1
20836,7,17479,179,1,-1,-1
20837,7,17480,181,1,-1,-1
20838,7,17481,184,1,-1,-1
20839,7,17482,185,1,-1,-1
20840,7,17483,122,1,-1,-1
20841,7,17484,123,1,-1,-1
20842,7,17485,127,1,-1,-1
20843,7,17486,130,1,-1,-1
20844,7,17487,131,1,-1,-1
20845,7,17488,132,1,-1,-1
20846,7,17489,135,1,-1,-1
20847,7,17490,136,2,-1,-1
20848,7,17491,137,1,-1,-1
20849,7,17492,138,1,-1,-1
20850,7,17493,141,1,-1,-1
20851,7,17494,143,1,-1,-1
20852,7,17495,145,1,-1,-1
20853,7,17496,147,1,-1,-1
20854,7,17497,148,1,-1,-1
20855,7,17498,151,1,-1,-1
20856,7,17499,154,1,-1,-1
20857,7,17500,155,1,-1,-1
20858,7,17501,157,1,-1,-1
20859,7,17502,162,1,-1,-1
20860,7,17503,164,1,-1,-1
20861,7,17504,165,1,-1,-1
20862,7,17505,166,1,-1,-1
20863,7,17506,168,2,-1,-1
20864,7,17507,169,1,-1,-1
20865,7,17508,171,1,-1,-1
20866,7,17509,172,2,-1,-1
20867,7,17510,173,1,-1,-1
20868,7,17511,175,1,-1,-1
20869,7,17512,176,1,-1,-1
20870,7,17513,178,1,-1,-1
20871,7,17514,179,1,-1,-1
20872,7,17515,181,1,-1,-1
20873,7,17516,182,1,-1,-1
20874,7,17517,184,1,-1,-1
20875,7,17518,123,1,-1,-1
20876,7,17519,126,1,-1,-1
20877,7,17520,127,1,-1,-1
20878,7,17521,130,2,-1,-1
20879,7,17522,131,1,-1,-1
20880,7,17523,132,1,-1,-1
20881,7,17524,135,1,-1,-1
20882,7,17525,136,1,-1,-1
20883,7,17526,138,1,-1,-1
20884,7,17527,141,1,-1,-1
20885,7,17528,142,1,-1,-1
20886,7,17529,143,1,-1,-1
20887,7,17530,145,2,-1,-1
20888,7,17531,147,1,-1,-1
20889,7,17532,148,1,-1,-1
20890,7,17533,151,1,-1,-1
20891,7,17534,157,2,-1,-1
20892,7,17535,162,1,-1,-1
20893,7,17536,164,1,-1,-1
20894,7,17537,165,1,-1,-1
20895,7,17538,166,1,-1,-1
20896,7,17539,168,1,-1,-1
20897,7,17540,169,1,-1,-1
20898,7,17541,171,1,-1,-1
20899,7,17542,173,1,-1,-1
20900,7,17543,175,1,-1,-1
20901,7,17544,176,1,-1,-1
20902,7,17545,178,1,-1,-1
20903,7,17546,179,1,-1,-1
20904,7,17547,181,1,-1,-1
20905,7,17548,182,2,-1,-1
20906,7,17549,184,1,-1,-1
20907,7,17550,185,1,-1,-1
20908,7,17551,126,1,-1,-1
20909,7,17552,127,1,-1,-1
20910,7,17553,135,1,-1,-1
20911,7,17554,136,1,-1,-1
20912,7,17555,137,1,-1,-1
20913,7,17556,141,1,-1,-1
20914,7,17557,142,1,-1,-1
20915,7,17558,143,1,-1,-1
20916,7,17559,145,1,-1,-1
20917,7,17560,147,1,-1,-1
20918,7,17561,148,1,-1,-1
20919,7,17562,151,1,-1,-1
20920,7,17563,154,1,-1,-1
20921,7,17564,155,1,-1,-1
20922,7,17565,158,1,-1,-1
20923,7,17566,162,1,-1,-1
20924,7,17567,164,2,-1,-1
20925,7,17568,166,1,-1,-1
20926,7,17569,169,1,-1,-1
20927,7,17570,171,1,-1,-1
20928,7,17571,173,1,-1,-1
20929,7,17572,175,1,-1,-1
20930,7,17573,178,1,-1,-1
20931,7,17574,179,1,-1,-1
20932,7,17575,181,1,-1,-1
20933,7,17576,182,1,-1,-1
20934,7,17577,184,1,-1,-1
20935,7,17578,185,1,-1,-1
20936,7,17579,127,1,-1,-1
20937,7,17580,130,1,-1,-1
20938,7,17581,132,2,-1,-1
20939,7,17582,135,1,-1,-1
20940,7,17583,136,1,-1,-1
20941,7,17584,137,1,-1,-1
20942,7,17585,138,1,-1,-1
20943,7,17586,143,1,-1,-1
20944,7,17587,145,1,-1,-1
20945,7,17588,147,1,-1,-1
20946,7,17589,148,1,-1,-1
20947,7,17590,151,1,-1,-1
20948,7,17591,154,1,-1,-1
20949,7,17592,155,1,-1,-1
20950,7,17593,162,1,-1,-1
20951,7,17594,165,1,-1,-1
20952,7,17595,169,1,-1,-1
20953,7,17596,173,1,-1,-1
20954,7,17597,175,1,-1,-1
20955,7,17598,176,1,-1,-1
20956,7,17599,178,1,-1,-1
20957,7,17600,179,1,-1,-1
20958,7,17601,181,1,-1,-1
20959,7,17602,184,1,-1,-1
20960,7,17603,185,1,-1,-1
20961,7,17604,130,1,-1,-1
20962,7,17605,131,1,-1,-1
20963,7,17606,132,1,-1,-1
20964,7,17607,135,1,-1,-1
20965,7,17608,136,1,-1,-1
20966,7,17609,137,1,-1,-1
20967,7,17610,138,1,-1,-1
20968,7,17611,141,1,-1,-1
20969,7,17612,142,1,-1,-1
20970,7,17613,143,1,-1,-1
20971,7,17614,145,1,-1,-1
20972,7,17615,147,1,-1,-1
20973,7,17616,148,1,-1,-1
20974,7,17617,151,1,-1,-1
20975,7,17618,154,1,-1,-1
20976,7,17619,155,1,-1,-1
20977,7,17620,162,1,-1,-1
20978,7,17621,165,1,-1,-1
20979,7,17622,166,1,-1,-1
20980,7,17623,169,1,-1,-1
20981,7,17624,173,1,-1,-1
20982,7,17625,175,1,-1,-1
20983,7,17626,176,1,-1,-1
20984,7,17627,178,2,-1,-1
20985,7,17628,179,1,-1,-1
20986,7,17629,181,1,-1,-1
20987,7,17630,184,1,-1,-1
20988,7,17631,185,1,-1,-1
20989,7,17632,131,1,-1,-1
20990,7,17633,132,1,-1,-1
20991,7,17634,135,1,-1,-1
20992,7,17635,136,1,-1,-1
20993,7,17636,137,2,-1,-1
20994,7,17637,138,1,-1,-1
20995,7,17638,141,1,-1,-1
20996,7,17639,142,1,-1,-1
20997,7,17640,145,1,-1,-1
20998,7,17641,147,1,-1,-1
20999,7,17642,148,1,-1,-1
21000,7,17643,151,1,-1,-1
21001,7,17644,154,1,-1,-1
21002,7,17645,155,1,-1,-1
21003,7,17646,158,2,-1,-1
21004,7,17647,162,1,-1,-1
21005,7,17648,165,1,-1,-1
21006,7,17649,166,1,-1,-1
21007,7,17650,168,2,-1,-1
21008,7,17651,169,1,-1,-1
21009,7,17652,173,1,-1,-1
21010,7,17653,175,1,-1,-1
21011,7,17654,176,1,-1,-1
21012,7,17655,179,1,-1,-1
21013,7,17656,184,1,-1,-1
21014,7,17657,185,1,-1,-1
21015,7,17658,132,1,-1,-1
21016,7,17659,135,2,-1,-1
21017,7,17660,136,1,-1,-1
21018,7,17661,137,1,-1,-1
21019,7,17662,138,1,-1,-1
21020,7,17663,141,1,-1,-1
21021,7,17664,142,1,-1,-1
21022,7,17665,143,1,-1,-1
21023,7,17666,145,1,-1,-1
21024,7,17667,147,1,-1,-1
21025,7,17668,148,1,-1,-1
21026,7,17669,151,1,-1,-1
21027,7,17670,154,1,-1,-1
21028,7,17671,155,1,-1,-1
21029,7,17672,162,1,-1,-1
21030,7,17673,165,1,-1,-1
21031,7,17674,166,1,-1,-1
21032,7,17675,169,1,-1,-1
21033,7,17676,173,1,-1,-1
21034,7,17677,175,1,-1,-1
21035,7,17678,176,1,-1,-1
21036,7,17679,179,1,-1,-1
21037,7,17680,137,1,-1,-1
21038,7,17681,138,1,-1,-1
21039,7,17682,141,1,-1,-1
21040,7,17683,142,1,-1,-1
21041,7,17684,143,1,-1,-1
21042,7,17685,145,1,-1,-1
21043,7,17686,148,1,-1,-1
21044,7,17687,151,1,-1,-1
21045,7,17688,155,1,-1,-1
21046,7,17689,158,1,-1,-1
21047,7,17690,162,1,-1,-1
21048,7,17691,165,1,-1,-1
21049,7,17692,166,1,-1,-1
21050,7,17693,169,1,-1,-1
21051,7,17694,173,1,-1,-1
21052,7,17695,175,1,-1,-1
21053,7,17696,176,1,-1,-1
21054,7,17697,179,1,-1,-1
21055,7,17698,185,1,-1,-1
21056,7,17699,137,1,-1,-1
21057,7,17700,141,1,-1,-1
21058,7,17701,145,1,-1,-1
21059,7,17702,147,1,-1,-1
21060,7,17703,148,1,-1,-1
21061,7,17704,151,1,-1,-1
21062,7,17705,154,1,-1,-1
21063,7,17706,155,1,-1,-1
21064,7,17707,162,1,-1,-1
21065,7,17708,166,1,-1,-1
21066,7,17709,169,1,-1,-1
21067,7,17710,173,1,-1,-1
21068,7,17711,175,1,-1,-1
21069,7,17712,176,1,-1,-1
21070,7,17713,179,1,-1,-1
21071,7,17714,185,2,-1,-1
21072,7,17715,138,1,-1,-1
21073,7,17716,141,1,-1,-1
21074,7,17717,142,1,-1,-1
21075,7,17718,143,1,-1,-1
21076,7,17719,145,2,-1,-1
21077,7,17720,147,1,-1,-1
21078,7,17721,148,1,-1,-1
21079,7,17722,151,1,-1,-1
21080,7,17723,155,2,-1,-1
21081,7,17724,162,1,-1,-1
21082,7,17725,165,1,-1,-1
21083,7,17726,166,1,-1,-1
21084,7,17727,169,1,-1,-1
21085,7,17728,173,1,-1,-1
21086,7,17729,175,1,-1,-1
21087,7,17730,176,1,-1,-1
21088,7,17731,179,1,-1,-1
21089,7,17732,182,2,-1,-1
21090,7,17733,141,1,-1,-1
21091,7,17734,142,1,-1,-1
21092,7,17735,143,1,-1,-1
21093,7,17736,147,1,-1,-1
21094,7,17737,148,1,-1,-1
21095,7,17738,151,1,-1,-1
21096,7,17739,154,1,-1,-1
21097,7,17740,162,1,-1,-1
21098,7,17741,166,1,-1,-1
21099,7,17742,169,1,-1,-1
21100,7,17743,173,1,-1,-1
21101,7,17744,175,1,-1,-1
21102,7,17745,176,2,-1,-1
21103,7,17746,179,1,-1,-1
21104,7,17747,142,1,-1,-1
21105,7,17748,143,1,-1,-1
21106,7,17749,145,1,-1,-1
21107,7,17750,147,1,-1,-1
21108,7,17751,148,1,-1,-1
21109,7,17752,151,1,-1,-1
21110,7,17753,154,1,-1,-1
21111,7,17754,162,1,-1,-1
21112,7,17755,165,1,-1,-1
21113,7,17756,169,2,-1,-1
21114,7,17757,173,1,-1,-1
21115,7,17758,175,1,-1,-1
21116,7,17759,179,1,-1,-1
21117,7,17760,182,1,-1,-1
21118,7,17761,143,1,-1,-1
21119,7,17762,145,1,-1,-1
21120,7,17763,147,1,-1,-1
21121,7,17764,148,1,-1,-1
21122,7,17765,151,1,-1,-1
21123,7,17766,154,1,-1,-1
21124,7,17767,162,2,-1,-1
21125,7,17768,165,1,-1,-1
21126,7,17769,166,1,-1,-1
21127,7,17770,173,1,-1,-1
21128,7,17771,175,1,-1,-1
21129,7,17772,179,1,-1,-1
21130,7,17773,145,1,-1,-1
21131,7,17774,147,1,-1,-1
21132,7,17775,148,2,-1,-1
21133,7,17776,151,1,-1,-1
21134,7,17777,154,1,-1,-1
21135,7,17778,165,1,-1,-1
21136,7,17779,166,1,-1,-1
21137,7,17780,175,1,-1,-1
21138,7,17781,179,1,-1,-1
21139,7,17782,147,1,-1,-1
21140,7,17783,151,1,-1,-1
21141,7,17784,154,1,-1,-1
21142,7,17785,158,2,-1,-1
21143,7,17786,165,1,-1,-1
21144,7,17787,168,2,-1,-1
21145,7,17788,175,1,-1,-1
21146,7,17789,179,1,-1,-1
21147,7,17790,151,1,-1,-1
21148,7,17791,158,1,-1,-1
21149,7,17792,165,1,-1,-1
21150,7,17793,166,1,-1,-1
21151,7,17794,179,1,-1,-1
21152,7,17795,154,1,-1,-1
21153,7,17796,165,1,-1,-1
21154,7,17797,166,1,-1,-1
21155,7,17798,168,2,-1,-1
21156,7,17799,179,2,-1,-1
21157,7,17800,165,2,-1,-1
21158,7,17801,166,4,-1,-1
21159,7,17802,182,8,-1,-1
21160,7,17803,69,4,-1,-1
21161,7,17804,70,1,-1,-1
21162,7,17805,71,1,-1,-1
21163,7,17806,72,2,-1,-1
21164,7,17807,74,1,-1,-1
21165,7,17808,75,2,-1,-1
21166,7,17809,82,1,-1,-1
21167,7,17810,83,1,-1,-1
21168,7,17811,87,1,-1,-1
21169,7,17812,88,2,-1,-1
21170,7,17813,90,1,-1,-1
21171,7,17814,100,4,-1,-1
21172,7,17815,101,1,-1,-1
21173,7,17816,102,2,-1,-1
21174,7,17817,104,2,-1,-1
21175,7,17818,105,2,-1,-1
21176,7,17819,108,2,-1,-1
21177,7,17820,109,2,-1,-1
21178,7,17821,110,2,-1,-1
21179,7,17822,113,1,-1,-1
21180,7,17823,117,1,-1,-1
21181,7,17824,120,1,-1,-1
21182,7,17825,121,1,-1,-1
21183,7,17826,122,2,-1,-1
21184,7,17827,123,1,-1,-1
21185,7,17828,125,2,-1,-1
21186,7,17829,127,1,-1,-1
21187,7,17830,131,2,-1,-1
21188,7,17831,134,4,-1,-1
21189,7,17832,146,2,-1,-1
21190,7,17833,154,2,-1,-1
21191,7,17834,157,2,-1,-1
21192,7,17835,174,1,-1,-1
21193,7,17836,175,1,-1,-1
21194,7,17837,70,1,-1,-1
21195,7,17838,71,2,-1,-1
21196,7,17839,72,1,-1,-1
21197,7,17840,76,1,-1,-1
21198,7,17841,81,2,-1,-1
21199,7,17842,82,1,-1,-1
21200,7,17843,84,2,-1,-1
21201,7,17844,87,1,-1,-1
21202,7,17845,88,1,-1,-1
21203,7,17846,92,2,-1,-1
21204,7,17847,95,2,-1,-1
21205,7,17848,97,1,-1,-1
21206,7,17849,99,2,-1,-1
21207,7,17850,100,1,-1,-1
21208,7,17851,101,2,-1,-1
21209,7,17852,102,1,-1,-1
21210,7,17853,103,2,-1,-1
21211,7,17854,108,1,-1,-1
21212,7,17855,109,1,-1,-1
21213,7,17856,110,1,-1,-1
21214,7,17857,113,1,-1,-1
21215,7,17858,114,1,-1,-1
21216,7,17859,115,1,-1,-1
21217,7,17860,116,2,-1,-1
21218,7,17861,117,1,-1,-1
21219,7,17862,118,2,-1,-1
21220,7,17863,130,1,-1,-1
21221,7,17864,131,2,-1,-1
21222,7,17865,132,1,-1,-1
21223,7,17866,136,2,-1,-1
21224,7,17867,137,4,-1,-1
21225,7,17868,138,1,-1,-1
21226,7,17869,140,2,-1,-1
21227,7,17870,141,2,-1,-1
21228,7,17871,142,1,-1,-1
21229,7,17872,144,2,-1,-1
21230,7,17873,146,2,-1,-1
21231,7,17874,147,1,-1,-1
21232,7,17875,151,2,-1,-1
21233,7,17876,154,1,-1,-1
21234,7,17877,155,2,-1,-1
21235,7,17878,161,1,-1,-1
21236,7,17879,162,1,-1,-1
21237,7,17880,165,1,-1,-1
21238,7,17881,167,2,-1,-1
21239,7,17882,169,4,-1,-1
21240,7,17883,173,1,-1,-1
21241,7,17884,174,2,-1,-1
21242,7,17885,175,1,-1,-1
21243,7,17886,179,2,-1,-1
21244,7,17887,180,2,-1,-1
21245,7,17888,182,1,-1,-1
21246,7,17889,184,2,-1,-1
21247,7,17890,185,2,-1,-1
21248,7,17891,70,1,-1,-1
21249,7,17892,71,1,-1,-1
21250,7,17893,72,1,-1,-1
21251,7,17894,74,1,-1,-1
21252,7,17895,75,1,-1,-1
21253,7,17896,76,1,-1,-1
21254,7,17897,81,1,-1,-1
21255,7,17898,82,1,-1,-1
21256,7,17899,83,1,-1,-1
21257,7,17900,84,1,-1,-1
21258,7,17901,87,1,-1,-1
21259,7,17902,88,1,-1,-1
21260,7,17903,90,1,-1,-1
21261,7,17904,94,1,-1,-1
21262,7,17905,95,1,-1,-1
21263,7,17906,97,1,-1,-1
21264,7,17907,99,1,-1,-1
21265,7,17908,100,1,-1,-1
21266,7,17909,101,1,-1,-1
21267,7,17910,102,1,-1,-1
21268,7,17911,103,1,-1,-1
21269,7,17912,104,1,-1,-1
21270,7,17913,105,1,-1,-1
21271,7,17914,106,1,-1,-1
21272,7,17915,108,1,-1,-1
21273,7,17916,109,1,-1,-1
21274,7,17917,110,1,-1,-1
21275,7,17918,113,1,-1,-1
21276,7,17919,114,1,-1,-1
21277,7,17920,116,1,-1,-1
21278,7,17921,117,1,-1,-1
21279,7,17922,118,1,-1,-1
21280,7,17923,119,1,-1,-1
21281,7,17924,121,1,-1,-1
21282,7,17925,122,1,-1,-1
21283,7,17926,123,1,-1,-1
21284,7,17927,125,1,-1,-1
21285,7,17928,126,1,-1,-1
21286,7,17929,127,1,-1,-1
21287,7,17930,129,1,-1,-1
21288,7,17931,130,1,-1,-1
21289,7,17932,131,1,-1,-1
21290,7,17933,132,1,-1,-1
21291,7,17934,134,1,-1,-1
21292,7,17935,135,1,-1,-1
21293,7,17936,136,1,-1,-1
21294,7,17937,137,2,-1,-1
21295,7,17938,138,1,-1,-1
21296,7,17939,139,1,-1,-1
21297,7,17940,140,1,-1,-1
21298,7,17941,141,1,-1,-1
21299,7,17942,142,1,-1,-1
21300,7,17943,143,1,-1,-1
21301,7,17944,144,2,-1,-1
21302,7,17945,146,1,-1,-1
21303,7,17946,147,1,-1,-1
21304,7,17947,148,1,-1,-1
21305,7,17948,150,1,-1,-1
21306,7,17949,151,1,-1,-1
21307,7,17950,154,1,-1,-1
21308,7,17951,155,2,-1,-1
21309,7,17952,161,1,-1,-1
21310,7,17953,162,1,-1,-1
21311,7,17954,164,1,-1,-1
21312,7,17955,165,1,-1,-1
21313,7,17956,167,1,-1,-1
21314,7,17957,169,1,-1,-1
21315,7,17958,170,1,-1,-1
21316,7,17959,171,1,-1,-1
21317,7,17960,173,1,-1,-1
21318,7,17961,174,1,-1,-1
21319,7,17962,175,1,-1,-1
21320,7,17963,176,1,-1,-1
21321,7,17964,177,1,-1,-1
21322,7,17965,178,1,-1,-1
21323,7,17966,179,1,-1,-1
21324,7,17967,180,1,-1,-1
21325,7,17968,182,1,-1,-1
21326,7,17969,184,1,-1,-1
21327,7,17970,185,1,-1,-1
21328,7,17971,186,1,-1,-1
21329,7,17972,70,1,-1,-1
21330,7,17973,71,1,-1,-1
21331,7,17974,72,1,-1,-1
21332,7,17975,74,1,-1,-1
21333,7,17976,75,1,-1,-1
21334,7,17977,76,1,-1,-1
21335,7,17978,81,1,-1,-1
